Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,160.899994,162.350006,155.449997,157.250000,155.247147,4726656
2019-01-02,157.000000,157.850006,152.500000,154.850006,152.877701,2735262
2019-01-03,154.899994,156.100006,150.300003,152.500000,150.557602,2758876
2019-01-04,152.100006,154.000000,150.000000,152.550003,150.606995,2777308
2019-01-07,152.899994,154.449997,150.250000,151.250000,149.323563,2714218
2019-01-08,150.500000,154.300003,149.649994,153.449997,151.495529,2791866
2019-01-09,153.600006,154.449997,147.600006,149.350006,147.447754,4054809
2019-01-10,151.000000,151.800003,148.500000,151.100006,149.175461,3534546
2019-01-11,151.100006,152.600006,149.100006,151.500000,149.570358,2254999
2019-01-14,151.000000,151.149994,147.000000,148.350006,146.460510,2624582
2019-01-15,148.500000,149.949997,147.250000,148.649994,146.756653,1805678
2019-01-16,148.199997,150.699997,148.000000,148.449997,146.559219,1574176
2019-01-17,148.399994,151.250000,146.350006,149.000000,147.102203,2618859
2019-01-18,149.699997,149.800003,144.550003,146.750000,144.880875,2306520
2019-01-21,146.500000,148.000000,144.250000,145.949997,144.091049,1763205
2019-01-22,145.399994,146.649994,141.699997,145.699997,143.844238,2261667
2019-01-23,145.500000,146.500000,142.050003,143.000000,141.178650,2322990
2019-01-24,143.000000,144.050003,141.100006,142.550003,140.734360,1678843
2019-01-25,142.850006,145.449997,136.149994,137.350006,135.600601,3297651
2019-01-28,138.000000,141.000000,118.949997,136.399994,134.662689,9404485
2019-01-29,136.449997,143.800003,133.600006,140.800003,139.006638,4301493
2019-01-30,140.899994,141.500000,136.500000,139.899994,138.118118,3102926
2019-01-31,139.500000,141.750000,135.000000,137.149994,135.403137,3498642
2019-02-01,136.949997,144.800003,134.550003,143.000000,141.178650,7091209
2019-02-04,142.899994,142.899994,121.300003,123.099998,121.532097,9832462
2019-02-05,122.000000,127.400002,119.599998,124.250000,122.667458,8484607
2019-02-06,123.849998,124.199997,114.800003,122.900002,121.334648,9905219
2019-02-07,122.199997,126.800003,119.050003,123.949997,122.371269,9826247
2019-02-08,123.000000,125.449997,115.699997,123.750000,122.173820,8059813
2019-02-11,122.949997,123.250000,115.800003,118.199997,116.694511,7048335
2019-02-12,117.199997,120.000000,115.349998,116.949997,115.460419,3698931
2019-02-14,118.449997,119.500000,116.000000,118.099998,116.595779,4962697
2019-02-15,118.150002,121.150002,116.500000,119.800003,118.274132,4509378
2019-02-18,118.300003,119.900002,116.099998,117.500000,116.003426,2569451
2019-02-19,118.400002,119.800003,116.800003,118.250000,116.743874,2644152
2019-02-20,117.949997,121.099998,116.199997,120.050003,118.520958,3739081
2019-02-21,119.800003,121.000000,117.900002,119.400002,117.879234,2698192
2019-02-22,120.250000,130.699997,119.800003,128.050003,126.419060,14695085
2019-02-25,125.000000,133.899994,123.000000,132.000000,130.318756,12769956
2019-02-26,130.000000,134.300003,128.000000,132.100006,130.417480,8879092
2019-02-27,133.800003,136.300003,129.550003,132.250000,130.565567,5875292
2019-02-28,133.500000,134.199997,128.000000,128.850006,127.208870,3960957
2019-03-01,130.350006,135.199997,128.850006,133.850006,132.145187,7738116
2019-03-05,132.500000,143.699997,132.000000,141.800003,139.993927,7598974
2019-03-06,142.750000,143.750000,138.199997,139.250000,137.476395,4856085
2019-03-07,139.000000,140.949997,135.300003,136.899994,135.156326,3496617
2019-03-08,135.750000,139.350006,135.399994,138.199997,136.439758,3681442
2019-03-11,137.850006,140.949997,137.600006,139.050003,137.278976,2550759
2019-03-12,140.500000,150.750000,140.050003,148.399994,146.509872,12543653
2019-03-13,148.399994,150.399994,145.399994,147.350006,145.473236,5700158
2019-03-14,147.399994,149.199997,143.600006,145.550003,143.696167,4052596
2019-03-15,145.800003,148.899994,140.250000,141.850006,140.043289,5981701
2019-03-18,142.399994,145.000000,140.350006,143.899994,142.067169,4934286
2019-03-19,144.449997,144.850006,140.500000,142.000000,140.191376,4320808
2019-03-20,142.000000,142.699997,138.050003,139.449997,137.673859,3242462
2019-03-22,140.699997,141.449997,137.050003,138.250000,136.489136,3147147
2019-03-25,137.000000,137.600006,133.500000,134.350006,132.638824,2977535
2019-03-26,134.899994,140.000000,133.399994,138.300003,136.538498,4180951
2019-03-27,138.550003,140.949997,136.250000,137.500000,135.748703,2778662
2019-03-28,138.449997,143.149994,136.300003,137.800003,136.044876,3966292
2019-04-01,147.449997,153.199997,145.100006,151.449997,149.521011,7938713
2019-04-02,151.699997,153.300003,148.350006,151.649994,149.718475,6228254
2019-04-03,150.300003,152.649994,146.600006,147.550003,145.670670,3416023
2019-04-04,147.949997,150.300003,145.449997,147.500000,145.621307,3963980
2019-04-05,148.000000,149.199997,146.199997,146.899994,145.028961,2004719
2019-04-08,147.500000,148.649994,141.100006,141.949997,140.142014,4399839
2019-04-09,142.300003,147.000000,137.449997,146.000000,144.140442,8432342
2019-04-10,145.750000,147.399994,142.050003,142.850006,141.030548,4356153
2019-04-11,142.750000,143.149994,138.600006,141.000000,139.204102,3535449
2019-04-12,140.800003,144.449997,139.199997,141.399994,139.598999,5769634
2019-04-15,141.000000,145.149994,140.550003,142.949997,141.129272,4375074
2019-04-16,142.199997,145.350006,142.199997,143.050003,141.227997,3648947
2019-04-18,143.100006,144.449997,137.649994,138.600006,136.834671,3954004
2019-04-22,138.000000,138.649994,134.350006,135.149994,133.428635,3189574
2019-04-23,135.399994,136.300003,131.550003,132.500000,130.812378,4084835
2019-04-24,132.750000,137.100006,132.100006,136.149994,134.415848,4329268
2019-04-25,135.100006,137.000000,133.850006,134.750000,133.033722,2112063
2019-04-26,135.000000,135.649994,130.250000,131.399994,129.726379,4350584
2019-04-30,131.800003,131.800003,125.000000,127.050003,125.431793,4006829
2019-05-02,126.000000,130.000000,124.800003,126.650002,125.036888,3754433
2019-05-03,124.000000,129.000000,123.000000,128.300003,126.665878,6222801
2019-05-06,125.750000,127.400002,125.050003,125.599998,124.000259,1996014
2019-05-07,126.400002,127.000000,120.050003,122.349998,120.791656,4593214
2019-05-08,121.800003,123.650002,120.400002,120.900002,119.360123,2661345
2019-05-09,121.900002,122.199997,119.150002,120.099998,118.570297,2907774
2019-05-10,121.000000,122.300003,119.250000,120.000000,118.471588,2835247
2019-05-13,120.699997,120.900002,116.650002,117.599998,116.102150,2124122
2019-05-14,116.349998,124.550003,115.000000,123.349998,121.778915,4548264
2019-05-15,124.199997,124.949997,116.099998,117.400002,115.904709,3659017
2019-05-16,118.099998,119.500000,113.000000,118.800003,117.286880,5368281
2019-05-17,117.750000,120.550003,116.099998,119.300003,117.780495,4631007
2019-05-20,131.199997,154.899994,128.100006,151.949997,150.014648,37670288
2019-05-21,154.699997,158.949997,148.449997,154.649994,152.680237,39732349
2019-05-22,155.050003,158.800003,152.800003,157.949997,155.938217,13565092
2019-05-23,169.500000,180.800003,157.699997,161.050003,158.998734,61334483
2019-05-24,162.350006,163.750000,151.850006,156.399994,154.407959,19435041
2019-05-27,159.100006,160.699997,155.149994,157.199997,155.197754,9664810
2019-05-28,157.100006,160.350006,156.050003,157.649994,155.642029,5456461
2019-05-29,157.949997,158.399994,151.750000,155.149994,153.173889,12993604
2019-05-30,158.100006,159.399994,155.100006,158.100006,156.086319,6740283
2019-05-31,158.500000,159.300003,149.100006,154.750000,152.778992,7553254
2019-06-03,154.000000,161.899994,151.649994,159.050003,157.024216,7975636
2019-06-04,158.149994,159.300003,154.500000,157.600006,155.592697,5502910
2019-06-06,156.899994,157.800003,151.199997,153.149994,151.199356,3832155
2019-06-07,152.949997,153.550003,146.800003,151.350006,149.422287,5016442
2019-06-10,152.000000,155.500000,147.000000,149.949997,148.040131,3967379
2019-06-11,149.500000,154.250000,148.350006,153.600006,151.643616,3413094
2019-06-12,154.000000,159.350006,150.550003,153.199997,151.248703,7477081
2019-06-13,153.199997,158.850006,149.000000,153.100006,151.150009,7968656
2019-06-14,156.000000,156.000000,151.550003,152.449997,150.508286,6589668
2019-06-17,153.000000,153.949997,147.250000,147.899994,146.016220,3470303
