Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,7449.750000,7494.000000,7395.000000,7476.799805,7147.149414,625360
2019-01-02,7445.000000,7460.000000,7244.000000,7267.850098,6947.412598,891844
2019-01-03,7280.000000,7350.000000,7185.600098,7203.950195,6886.330078,715168
2019-01-04,7239.000000,7309.000000,7161.200195,7234.500000,6915.532227,774445
2019-01-07,7310.000000,7407.000000,7300.000000,7362.049805,7037.458496,687845
2019-01-08,7380.000000,7454.799805,7322.100098,7439.500000,7111.493652,516841
2019-01-09,7460.500000,7529.000000,7414.000000,7492.899902,7162.540039,740580
2019-01-10,7500.000000,7511.000000,7360.149902,7391.600098,7065.706055,452699
2019-01-11,7382.700195,7400.000000,7282.000000,7320.500000,6997.740723,488399
2019-01-14,7330.000000,7433.350098,7257.000000,7408.700195,7082.052246,424152
2019-01-15,7430.000000,7470.000000,7317.000000,7355.149902,7030.862793,491196
2019-01-16,7349.500000,7384.000000,7291.100098,7310.250000,6987.942871,424769
2019-01-17,7339.000000,7398.950195,7307.500000,7336.250000,7012.796387,462725
2019-01-18,7345.000000,7379.950195,7318.000000,7357.950195,7033.540039,334555
2019-01-21,7358.000000,7380.000000,7161.000000,7208.399902,6890.583496,654537
2019-01-22,7180.000000,7180.000000,7054.500000,7068.850098,6757.185547,896521
2019-01-23,7050.000000,7132.250000,7025.000000,7045.399902,6734.770020,702474
2019-01-24,7059.899902,7098.000000,7014.399902,7040.600098,6730.181152,520703
2019-01-25,7054.000000,7133.000000,6410.000000,6513.399902,6226.226074,3062762
2019-01-28,6512.500000,6610.000000,6317.700195,6511.049805,6223.979004,2398091
2019-01-29,6480.000000,6619.149902,6447.399902,6526.950195,6239.178711,1101399
2019-01-30,6559.000000,6588.000000,6508.000000,6548.250000,6259.539063,583773
2019-01-31,6575.000000,6660.049805,6460.049805,6641.149902,6348.342773,926270
2019-02-01,6679.000000,7204.000000,6652.549805,6962.299805,6655.333984,2545419
2019-02-04,6975.000000,7039.000000,6851.649902,6988.200195,6680.092773,658776
2019-02-05,6995.000000,7125.000000,6985.399902,7093.600098,6780.845215,681498
2019-02-06,7120.000000,7220.000000,7067.000000,7183.399902,6866.685059,567827
2019-02-07,7201.000000,7320.000000,7185.100098,7302.549805,6980.581543,690174
2019-02-08,7270.000000,7300.000000,7100.000000,7134.250000,6819.702637,576159
2019-02-11,7150.000000,7209.950195,7051.100098,7177.899902,6861.428223,502244
2019-02-12,7193.000000,7230.000000,7127.950195,7162.500000,6846.707520,494592
2019-02-14,7036.700195,7111.200195,6990.000000,7017.500000,6708.100098,622311
2019-02-15,7027.399902,7058.700195,6900.000000,6930.049805,6624.505371,768798
2019-02-18,6964.700195,6997.799805,6817.000000,6842.700195,6541.006836,509963
2019-02-19,6855.000000,6915.899902,6771.000000,6804.549805,6504.538574,493861
2019-02-20,6842.000000,6888.000000,6804.399902,6849.899902,6547.889648,534284
2019-02-21,6868.950195,6879.649902,6715.000000,6801.549805,6501.670898,722938
2019-02-22,6827.000000,6939.000000,6819.049805,6912.399902,6607.633301,764535
2019-02-25,6948.000000,6984.899902,6870.049805,6924.899902,6619.582520,495728
2019-02-26,6885.000000,6975.000000,6812.600098,6904.299805,6599.890625,673415
2019-02-27,6943.000000,7048.000000,6853.200195,6968.500000,6661.260742,961829
2019-02-28,7010.000000,7040.000000,6801.000000,6829.700195,6528.580078,1031563
2019-03-01,6876.799805,6950.000000,6827.250000,6935.149902,6629.380859,768822
2019-03-05,6950.000000,7158.149902,6894.450195,7117.750000,6803.930176,838538
2019-03-06,7137.850098,7144.899902,7010.000000,7056.899902,6745.763184,557197
2019-03-07,7078.000000,7092.500000,7002.000000,7029.049805,6719.140625,396771
2019-03-08,6975.000000,7025.000000,6951.000000,6967.700195,6660.495117,486432
2019-03-11,6980.000000,7121.600098,6975.000000,7081.899902,6769.660156,720905
2019-03-12,7097.000000,7232.000000,7096.000000,7157.200195,6841.641113,828847
2019-03-13,7177.000000,7202.950195,7050.000000,7091.049805,6778.407227,534982
2019-03-14,7103.000000,7148.000000,7047.250000,7086.299805,6773.866211,584482
2019-03-15,7109.000000,7157.000000,7060.000000,7084.000000,6771.667969,861945
2019-03-18,7077.450195,7077.450195,6776.600098,6894.000000,6590.044922,1336134
2019-03-19,6900.000000,6901.950195,6809.250000,6825.200195,6524.278809,816763
2019-03-20,6860.000000,6860.000000,6650.000000,6673.549805,6379.314453,1017560
2019-03-22,6567.000000,6716.299805,6532.350098,6552.700195,6263.793457,1715983
2019-03-25,6515.000000,6621.000000,6491.200195,6522.600098,6235.020020,1093184
2019-03-26,6558.000000,6600.000000,6480.000000,6585.700195,6295.337891,909087
2019-03-27,6628.000000,6640.000000,6500.000000,6518.000000,6230.622559,887601
2019-03-28,6535.000000,6625.000000,6501.200195,6596.250000,6305.422852,949713
2019-04-01,6730.799805,6870.000000,6700.000000,6840.700195,6539.095703,1142386
2019-04-02,6859.450195,6900.700195,6785.500000,6889.700195,6585.935059,866805
2019-04-03,6896.000000,7098.000000,6896.000000,7072.899902,6761.057129,1491021
2019-04-04,7120.000000,7170.000000,7061.649902,7113.100098,6799.485840,1388375
2019-04-05,7095.000000,7143.950195,7050.000000,7107.700195,6794.323242,729603
2019-04-08,7107.000000,7150.000000,7044.700195,7129.450195,6815.114258,498374
2019-04-09,7134.000000,7235.000000,7080.000000,7216.549805,6898.374023,741669
2019-04-10,7218.950195,7218.950195,7144.600098,7186.350098,6869.505371,590107
2019-04-11,7186.950195,7220.000000,7150.000000,7187.850098,6870.939453,609539
2019-04-12,7188.899902,7357.000000,7161.049805,7342.850098,7019.105469,929935
2019-04-15,7351.049805,7389.950195,7295.000000,7352.500000,7028.329590,585205
2019-04-16,7369.899902,7475.000000,7350.000000,7458.549805,7129.703613,707823
2019-04-18,7533.100098,7539.350098,7434.049805,7447.450195,7119.093750,713163
2019-04-22,7422.000000,7424.899902,7300.000000,7321.250000,6998.458008,479609
2019-04-23,7327.000000,7388.899902,7006.000000,7048.899902,6738.115723,952628
2019-04-24,7065.000000,7101.950195,6910.000000,7016.700195,6707.335449,1063510
2019-04-25,7014.750000,7144.950195,6865.000000,6905.250000,6600.798828,3075510
2019-04-26,6805.000000,6886.850098,6750.000000,6842.850098,6541.149902,1999920
2019-04-30,6700.000000,6750.000000,6630.000000,6666.399902,6372.479980,1640025
2019-05-02,6550.000000,6709.950195,6525.000000,6683.250000,6388.586914,1337101
