Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,3120.000000,3128.899902,3080.000000,3103.050049,2828.768555,140863
2019-01-02,3100.000000,3131.000000,3081.199951,3116.850098,2841.348633,152324
2019-01-03,3116.850098,3177.000000,3097.399902,3135.899902,2858.714844,311498
2019-01-04,3137.949951,3159.199951,3105.550049,3122.699951,2846.681641,170818
2019-01-07,3137.100098,3155.000000,3125.000000,3143.800049,2865.916504,152966
2019-01-08,3155.000000,3155.000000,3080.000000,3089.550049,2816.462158,217274
2019-01-09,3114.000000,3119.850098,3081.000000,3092.649902,2819.287598,257227
2019-01-10,3100.000000,3100.000000,3073.000000,3088.949951,2815.914795,229690
2019-01-11,3090.000000,3116.750000,3079.600098,3096.850098,2823.116455,353709
2019-01-14,3102.000000,3124.000000,3063.000000,3113.649902,2838.431641,154975
2019-01-15,3120.149902,3199.899902,3095.000000,3183.899902,2902.472168,278642
2019-01-16,3184.000000,3204.899902,3145.000000,3175.750000,2895.042480,182044
2019-01-17,3181.000000,3212.000000,3175.050049,3207.100098,2923.621582,154540
2019-01-18,3214.850098,3217.350098,3134.250000,3171.350098,2891.031494,161433
2019-01-21,3170.000000,3198.550049,3136.500000,3148.399902,2870.109863,174710
2019-01-22,3150.000000,3174.949951,3130.149902,3153.649902,2874.895752,156085
2019-01-23,3177.000000,3229.000000,3161.050049,3203.850098,2920.658936,286992
2019-01-24,3217.000000,3225.000000,3190.550049,3216.850098,2932.509766,148520
2019-01-25,3221.000000,3270.000000,3193.050049,3206.649902,2923.211182,325166
2019-01-28,3210.500000,3222.000000,3131.000000,3203.449951,2920.294189,216799
2019-01-29,3197.000000,3197.000000,3152.500000,3180.050049,2898.962646,179979
2019-01-30,3197.000000,3222.000000,3180.100098,3208.800049,2925.171143,116521
2019-01-31,3231.949951,3231.949951,3189.199951,3197.699951,2915.052002,255273
2019-02-01,3201.000000,3286.000000,3201.000000,3251.000000,2963.641113,387188
2019-02-04,3251.350098,3280.399902,3228.199951,3266.000000,2977.315186,140277
2019-02-05,3278.000000,3316.000000,3150.100098,3167.050049,2887.111816,503959
2019-02-06,3188.500000,3199.949951,3105.050049,3181.399902,2900.193359,313476
2019-02-07,3210.000000,3230.000000,3174.100098,3214.100098,2930.002686,374133
2019-02-08,3138.500000,3210.000000,3095.000000,3110.000000,2835.104248,640983
2019-02-11,3120.000000,3132.300049,3055.300049,3107.550049,2832.870850,265355
2019-02-12,3105.000000,3107.000000,3001.000000,3008.600098,2742.667236,515301
2019-02-14,2915.000000,2949.000000,2900.000000,2924.600098,2666.091797,288540
2019-02-15,2945.000000,2945.000000,2846.000000,2858.350098,2605.697998,374811
2019-02-18,2860.000000,2939.000000,2759.000000,2911.699951,2654.332031,700981
2019-02-19,2910.199951,2975.949951,2851.000000,2873.550049,2619.554199,484180
2019-02-20,2884.000000,2930.000000,2884.000000,2922.300049,2663.995117,271061
2019-02-21,2943.949951,3018.000000,2935.000000,3001.600098,2736.285889,724297
2019-02-22,3008.000000,3057.300049,2972.699951,3012.800049,2746.495605,313430
2019-02-25,3013.199951,3077.000000,2982.000000,3048.199951,2778.766602,336072
2019-02-26,3056.000000,3092.949951,3018.250000,3073.500000,2801.830566,568492
2019-02-27,3080.000000,3108.949951,3023.350098,3058.600098,2788.247803,393442
2019-02-28,3071.000000,3098.600098,3032.899902,3056.899902,2786.697510,447041
2019-03-01,3083.000000,3090.350098,3062.300049,3077.250000,2805.249023,217420
2019-03-05,3065.199951,3100.250000,3060.000000,3068.850098,2797.591553,246280
2019-03-06,3086.949951,3086.949951,3009.000000,3026.850098,2759.304199,383038
2019-03-07,3045.000000,3069.000000,3028.699951,3043.850098,2774.801758,254411
2019-03-08,3041.000000,3079.500000,3021.000000,3071.199951,2799.733643,190651
2019-03-11,3086.000000,3139.500000,3066.500000,3133.449951,2856.481689,336189
2019-03-12,3165.899902,3178.800049,3120.899902,3135.149902,2858.031250,413123
2019-03-13,3136.000000,3150.000000,3093.899902,3126.949951,2850.555908,298030
2019-03-14,3135.000000,3170.000000,3116.000000,3149.399902,2871.021729,293230
2019-03-15,3160.000000,3169.000000,3054.699951,3066.550049,2795.495117,403251
2019-03-18,3090.000000,3134.899902,3060.100098,3123.350098,2847.274658,238905
2019-03-19,3128.000000,3138.850098,3084.000000,3125.399902,2849.143311,184380
2019-03-20,3126.800049,3135.000000,3079.399902,3088.100098,2815.139648,257001
2019-03-22,3094.000000,3117.899902,3088.000000,3098.600098,2824.711914,197654
2019-03-25,3074.750000,3099.000000,3061.100098,3090.750000,2817.555664,224948
2019-03-26,3100.000000,3132.000000,3060.000000,3099.149902,2825.213135,340645
2019-03-27,3117.000000,3117.000000,3078.000000,3096.899902,2823.161865,360838
2019-03-28,3092.000000,3118.500000,3028.000000,3096.550049,2822.843262,3470524
2019-04-01,3104.949951,3109.000000,3044.000000,3049.850098,2780.270996,497409
2019-04-02,3056.000000,3059.600098,2980.399902,2994.199951,2729.539795,378147
2019-04-03,2990.000000,3013.500000,2955.199951,2990.100098,2725.802490,439719
2019-04-04,3001.949951,3055.000000,2984.149902,3041.800049,2772.932617,464430
2019-04-05,3048.000000,3051.050049,2985.750000,2994.050049,2729.403076,387504
2019-04-08,3000.000000,3013.949951,2964.500000,2971.500000,2708.846191,293053
2019-04-09,2973.100098,2988.750000,2942.500000,2962.899902,2701.006592,350181
2019-04-10,2969.899902,2995.000000,2951.300049,2958.800049,2697.269043,377556
2019-04-11,2964.000000,2974.050049,2940.000000,2946.050049,2685.645996,276801
2019-04-12,2952.000000,2990.000000,2944.000000,2984.300049,2720.514893,261483
2019-04-15,2998.000000,3008.000000,2972.000000,2998.449951,2733.414063,221766
2019-04-16,3000.000000,3030.000000,2998.000000,3020.500000,2753.515137,258557
2019-04-18,3029.850098,3029.850098,2988.149902,2997.750000,2732.775879,155314
2019-04-22,2989.000000,3014.000000,2971.000000,3000.149902,2734.964111,150447
2019-04-23,3002.000000,3013.949951,2986.350098,2991.000000,2726.623047,138140
2019-04-24,2988.000000,2997.550049,2952.050049,2978.199951,2714.954102,222279
2019-04-25,2988.000000,2999.000000,2962.649902,2969.250000,2706.795410,163138
2019-04-26,2990.000000,2990.000000,2955.000000,2967.699951,2705.381836,121340
2019-04-30,2970.000000,2974.899902,2876.050049,2896.050049,2640.065430,458803
2019-05-02,2927.000000,2959.949951,2772.000000,2783.050049,2537.053711,1439763
2019-05-03,2782.949951,2803.850098,2690.000000,2696.149902,2457.834717,1857697
2019-05-06,2699.000000,2699.000000,2654.449951,2666.000000,2430.349609,764919
2019-05-07,2683.000000,2720.500000,2644.699951,2650.550049,2416.265625,1182277
2019-05-08,2656.600098,2667.100098,2615.850098,2649.500000,2415.308350,723429
2019-05-09,2637.000000,2689.800049,2637.000000,2672.399902,2436.184082,457843
2019-05-10,2680.000000,2725.000000,2673.000000,2688.550049,2450.906738,471289
2019-05-13,2695.000000,2707.600098,2668.550049,2676.550049,2439.967285,332869
2019-05-14,2675.899902,2723.000000,2658.050049,2697.600098,2459.156738,403041
2019-05-15,2700.000000,2709.949951,2660.000000,2687.750000,2450.177246,322361
2019-05-16,2699.800049,2737.000000,2677.800049,2716.199951,2476.112793,307180
2019-05-17,2719.850098,2785.100098,2710.000000,2779.250000,2533.589844,533790
2019-05-20,2839.000000,2840.000000,2781.000000,2801.199951,2553.599365,442704
2019-05-21,2800.000000,2867.399902,2794.100098,2848.699951,2596.900635,490607
2019-05-22,2861.000000,2878.000000,2817.500000,2852.649902,2600.501221,393507
2019-05-23,2874.000000,2890.000000,2827.100098,2838.699951,2587.784912,262582
2019-05-24,2845.000000,2867.000000,2808.199951,2851.050049,2599.042969,227827
2019-05-27,2870.000000,2905.000000,2858.050049,2896.550049,2640.521240,267259
2019-05-28,2910.000000,2925.000000,2880.000000,2887.000000,2631.815430,441693
2019-05-29,2887.500000,2930.000000,2871.000000,2917.000000,2659.163818,248043
2019-05-30,2921.000000,2937.050049,2874.600098,2887.149902,2631.951904,225789
2019-05-31,2895.000000,2970.000000,2889.600098,2921.949951,2663.676270,577546
2019-06-03,2936.000000,3000.000000,2935.899902,2970.199951,2707.660889,535064
2019-06-04,2970.199951,2985.000000,2951.000000,2963.100098,2701.188965,211082
2019-06-06,2965.300049,2977.949951,2881.800049,2901.350098,2644.897217,333116
2019-06-07,2905.000000,2919.300049,2860.000000,2899.300049,2643.028564,285268
2019-06-10,2909.699951,3005.000000,2909.699951,2994.300049,2729.631104,477974
2019-06-11,3005.000000,3010.000000,2970.000000,2980.300049,2716.868652,282227
2019-06-12,2979.949951,3005.000000,2960.949951,2996.899902,2732.000977,203661
2019-06-13,2989.300049,2994.600098,2952.000000,2984.550049,2720.742920,213532
2019-06-14,2972.000000,2986.149902,2954.449951,2964.100098,2702.100586,117529
2019-06-17,2964.100098,2977.899902,2891.100098,2899.199951,2642.936768,234062
2019-06-18,2905.000000,2905.000000,2860.000000,2867.250000,2613.811035,302729
2019-06-19,2872.000000,2904.500000,2850.000000,2875.699951,2621.514160,258721
2019-06-20,2850.000000,2870.850098,2796.550049,2834.050049,2583.545654,425859
2019-06-21,2835.000000,2874.449951,2805.000000,2826.699951,2576.845459,363700
2019-06-24,2830.000000,2865.000000,2771.050049,2780.500000,2534.729248,369267
2019-06-25,2776.000000,2818.350098,2753.600098,2807.699951,2559.524658,304799
2019-06-26,2805.000000,2813.449951,2700.000000,2732.899902,2491.336182,1387720
2019-06-27,2740.000000,2764.600098,2720.000000,2725.899902,2484.955322,964520
2019-06-28,2735.000000,2768.000000,2732.000000,2743.699951,2501.181641,363938
2019-07-01,2750.100098,2771.000000,2732.000000,2737.550049,2495.575439,282998
2019-07-02,2741.050049,2777.000000,2734.300049,2769.250000,2524.473145,242283
2019-07-03,2779.000000,2819.000000,2765.449951,2794.699951,2547.674072,454114
2019-07-04,2790.000000,2850.000000,2789.000000,2841.350098,2590.200439,346395
2019-07-05,2858.000000,2862.899902,2811.899902,2824.850098,2575.158691,361520
2019-07-08,2829.899902,2834.949951,2771.050049,2781.149902,2535.321289,302972
2019-07-09,2770.000000,2778.399902,2730.149902,2762.649902,2518.456787,314268
2019-07-10,2762.000000,2805.000000,2742.899902,2769.550049,2524.746826,356987
2019-07-11,2780.000000,2790.899902,2757.000000,2765.149902,2520.735596,206136
2019-07-12,2763.000000,2800.000000,2750.750000,2780.600098,2534.820068,186082
2019-07-15,2795.000000,2795.000000,2755.000000,2773.600098,2528.439209,150530
2019-07-16,2770.000000,2777.000000,2737.600098,2747.149902,2504.326660,221663
2019-07-17,2753.949951,2809.949951,2748.000000,2797.800049,2550.499756,306989
2019-07-18,2800.000000,2844.000000,2787.550049,2820.850098,2571.512451,477907
2019-07-19,2836.350098,2836.649902,2712.100098,2749.149902,2506.150146,403725
